s2_id,longitude,latitude,time,cs_cdf,base_date,days_diff,neon_id,utm_x,utm_y,crs,tile_id,abs_days_diff,id
20200624T181931_20200624T182234_T12TWQ,-110.63794769661486,44.95888333961381,2020-06-24,0.9098039215686274,2020-07-05,-11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,529908.2475609473,4978672.133515896,EPSG:32612,NA5120_E1412N0815,11,NEON_S2__0216
20200706T180919_20200706T181535_T12TWQ,-110.63794769661486,44.95888333961381,2020-07-06,0.9019607843137256,2020-07-05,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,529908.2475609473,4978672.133515896,EPSG:32612,NA5120_E1412N0815,1,NEON_S2__0217
20200709T181919_20200709T182634_T12TWQ,-110.63794769661486,44.95888333961381,2020-07-09,0.9098039215686274,2020-07-05,4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,529908.2475609473,4978672.133515896,EPSG:32612,NA5120_E1412N0815,4,NEON_S2__0218
20200711T180921_20200711T182122_T12TWQ,-110.63794769661486,44.95888333961381,2020-07-11,0.9098039215686274,2020-07-05,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,529908.2475609473,4978672.133515896,EPSG:32612,NA5120_E1412N0815,6,NEON_S2__0219
20200714T181931_20200714T182233_T12TWQ,-110.63794769661486,44.95888333961381,2020-07-14,0.9098039215686274,2020-07-05,9,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,529908.2475609473,4978672.133515896,EPSG:32612,NA5120_E1412N0815,9,NEON_S2__0220
20200716T180919_20200716T181939_T12TWQ,-110.63794769661486,44.95888333961381,2020-07-16,0.9098039215686274,2020-07-05,11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,529908.2475609473,4978672.133515896,EPSG:32612,NA5120_E1412N0815,11,NEON_S2__0221
20200719T181919_20200719T183006_T12TWQ,-110.63794769661486,44.95888333961381,2020-07-19,0.9098039215686274,2020-07-05,14,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,529908.2475609473,4978672.133515896,EPSG:32612,NA5120_E1412N0815,14,NEON_S2__0222
20200624T181931_20200624T182234_T12TWQ,-110.54596021152102,44.91288959706689,2020-06-24,0.9137254901960784,2020-07-05,-11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,535815.1755843486,4974565.84138546,EPSG:32612,NA5120_E1413N0814,11,NEON_S2__0223
20200626T180919_20200626T182005_T12TWQ,-110.54596021152102,44.91288959706689,2020-06-26,0.9058823529411764,2020-07-05,-9,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,535815.1755843486,4974565.84138546,EPSG:32612,NA5120_E1413N0814,9,NEON_S2__0224
20200709T181919_20200709T182634_T12TWQ,-110.54596021152102,44.91288959706689,2020-07-09,0.9058823529411764,2020-07-05,4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,535815.1755843486,4974565.84138546,EPSG:32612,NA5120_E1413N0814,4,NEON_S2__0225
20200711T180921_20200711T182122_T12TWQ,-110.54596021152102,44.91288959706689,2020-07-11,0.9058823529411764,2020-07-05,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,535815.1755843486,4974565.84138546,EPSG:32612,NA5120_E1413N0814,6,NEON_S2__0226
20200714T181931_20200714T182233_T12TWQ,-110.54596021152102,44.91288959706689,2020-07-14,0.9058823529411764,2020-07-05,9,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,535815.1755843486,4974565.84138546,EPSG:32612,NA5120_E1413N0814,9,NEON_S2__0227
20200716T180919_20200716T181939_T12TWQ,-110.54596021152102,44.91288959706689,2020-07-16,0.9058823529411764,2020-07-05,11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,535815.1755843486,4974565.84138546,EPSG:32612,NA5120_E1413N0814,11,NEON_S2__0228
20200719T181919_20200719T183006_T12TWQ,-110.54596021152102,44.91288959706689,2020-07-19,0.9019607843137256,2020-07-05,14,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,535815.1755843486,4974565.84138546,EPSG:32612,NA5120_E1413N0814,14,NEON_S2__0229
20200624T181931_20200624T182234_T12TWQ,-110.54596021152102,44.95888333961381,2020-06-24,0.9137254901960784,2020-07-05,-11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,534934.0274192949,4979585.054336865,EPSG:32612,NA5120_E1413N0815,11,NEON_S2__0230
20200626T180919_20200626T182005_T12TWQ,-110.54596021152102,44.95888333961381,2020-06-26,0.9098039215686274,2020-07-05,-9,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,534934.0274192949,4979585.054336865,EPSG:32612,NA5120_E1413N0815,9,NEON_S2__0231
20200711T180921_20200711T182122_T12TWQ,-110.54596021152102,44.95888333961381,2020-07-11,0.9137254901960784,2020-07-05,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,534934.0274192949,4979585.054336865,EPSG:32612,NA5120_E1413N0815,6,NEON_S2__0232
20200714T181931_20200714T182233_T12TWQ,-110.54596021152102,44.95888333961381,2020-07-14,0.9098039215686274,2020-07-05,9,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,534934.0274192949,4979585.054336865,EPSG:32612,NA5120_E1413N0815,9,NEON_S2__0233
20200716T180919_20200716T181939_T12TWQ,-110.54596021152102,44.95888333961381,2020-07-16,0.9098039215686274,2020-07-05,11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,534934.0274192949,4979585.054336865,EPSG:32612,NA5120_E1413N0815,11,NEON_S2__0234
20200719T181919_20200719T183006_T12TWQ,-110.54596021152102,44.95888333961381,2020-07-19,0.9137254901960784,2020-07-05,14,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,534934.0274192949,4979585.054336865,EPSG:32612,NA5120_E1413N0815,14,NEON_S2__0235
20200624T181931_20200624T182234_T12TWQ,-110.4999664689741,44.91288959706689,2020-06-24,0.9058823529411764,2020-07-05,-11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,540840.9302695895,4975478.215286778,EPSG:32612,NA5120_E1414N0814,11,NEON_S2__0236
20200709T181919_20200709T182634_T12TWQ,-110.4999664689741,44.91288959706689,2020-07-09,0.9058823529411764,2020-07-05,4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,540840.9302695895,4975478.215286778,EPSG:32612,NA5120_E1414N0814,4,NEON_S2__0237
20200711T180921_20200711T182122_T12TWQ,-110.4999664689741,44.91288959706689,2020-07-11,0.9058823529411764,2020-07-05,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,540840.9302695895,4975478.215286778,EPSG:32612,NA5120_E1414N0814,6,NEON_S2__0238
20200714T181931_20200714T182233_T12TWQ,-110.4999664689741,44.91288959706689,2020-07-14,0.9058823529411764,2020-07-05,9,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,540840.9302695895,4975478.215286778,EPSG:32612,NA5120_E1414N0814,9,NEON_S2__0239
20200716T180919_20200716T181939_T12TWQ,-110.4999664689741,44.91288959706689,2020-07-16,0.9019607843137256,2020-07-05,11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,540840.9302695895,4975478.215286778,EPSG:32612,NA5120_E1414N0814,11,NEON_S2__0240
20200719T181919_20200719T183006_T12TWQ,-110.4999664689741,44.91288959706689,2020-07-19,0.9019607843137256,2020-07-05,14,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,540840.9302695895,4975478.215286778,EPSG:32612,NA5120_E1414N0814,14,NEON_S2__0241
20200626T180919_20200626T182005_T12TWQ,-110.40797898388026,44.95888333961381,2020-06-26,0.9098039215686274,2020-07-05,-9,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,545866.7623412407,4976390.305350148,EPSG:32612,NA5120_E1415N0814,9,NEON_S2__0242
20200709T181919_20200709T182634_T12TWQ,-110.40797898388026,44.95888333961381,2020-07-09,0.9058823529411764,2020-07-05,4,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,545866.7623412407,4976390.305350148,EPSG:32612,NA5120_E1415N0814,4,NEON_S2__0243
20200711T180921_20200711T182122_T12TWQ,-110.40797898388026,44.95888333961381,2020-07-11,0.9098039215686274,2020-07-05,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,545866.7623412407,4976390.305350148,EPSG:32612,NA5120_E1415N0814,6,NEON_S2__0244
20200714T181931_20200714T182233_T12TWQ,-110.40797898388026,44.95888333961381,2020-07-14,0.9098039215686274,2020-07-05,9,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,545866.7623412407,4976390.305350148,EPSG:32612,NA5120_E1415N0814,9,NEON_S2__0245
20200716T180919_20200716T181939_T12TWQ,-110.40797898388026,44.95888333961381,2020-07-16,0.9058823529411764,2020-07-05,11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,545866.7623412407,4976390.305350148,EPSG:32612,NA5120_E1415N0814,11,NEON_S2__0246
20200719T181919_20200719T183006_T12TWQ,-110.40797898388026,44.95888333961381,2020-07-19,0.9137254901960784,2020-07-05,14,projects/neon-prod-earthengine/assets/HSI_REFL/001/2020_YELL_3,545866.7623412407,4976390.305350148,EPSG:32612,NA5120_E1415N0814,14,NEON_S2__0247
20210704T190921_20210704T191755_T10TER,-122.36635204607931,45.74077696291144,2021-07-04,0.9098039215686274,2021-07-19,-15,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550288.2756978411,5065763.20573849,EPSG:32610,NA5120_E1242N0877,15,NEON_S2__0248
20210706T185919_20210706T190638_T10TER,-122.36635204607931,45.74077696291144,2021-07-06,0.9137254901960784,2021-07-19,-13,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550288.2756978411,5065763.20573849,EPSG:32610,NA5120_E1242N0877,13,NEON_S2__0249
20210709T190919_20210709T191400_T10TER,-122.36635204607931,45.74077696291144,2021-07-09,0.9098039215686274,2021-07-19,-10,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550288.2756978411,5065763.20573849,EPSG:32610,NA5120_E1242N0877,10,NEON_S2__0250
20210711T185921_20210711T190628_T10TER,-122.36635204607931,45.74077696291144,2021-07-11,0.9137254901960784,2021-07-19,-8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550288.2756978411,5065763.20573849,EPSG:32610,NA5120_E1242N0877,8,NEON_S2__0251
20210714T190921_20210714T192125_T10TER,-122.36635204607931,45.74077696291144,2021-07-14,0.9058823529411764,2021-07-19,-5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550288.2756978411,5065763.20573849,EPSG:32610,NA5120_E1242N0877,5,NEON_S2__0252
20210719T190919_20210719T191700_T10TER,-122.36635204607931,45.74077696291144,2021-07-19,0.9137254901960784,2021-07-19,0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550288.2756978411,5065763.20573849,EPSG:32610,NA5120_E1242N0877,0,NEON_S2__0253
20210724T190921_20210724T191630_T10TER,-122.36635204607931,45.74077696291144,2021-07-24,0.9137254901960784,2021-07-19,5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550288.2756978411,5065763.20573849,EPSG:32610,NA5120_E1242N0877,5,NEON_S2__0254
20210726T185919_20210726T190558_T10TER,-122.36635204607931,45.74077696291144,2021-07-26,0.9215686274509804,2021-07-19,7,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550288.2756978411,5065763.20573849,EPSG:32610,NA5120_E1242N0877,7,NEON_S2__0255
20210729T190919_20210729T191657_T10TER,-122.36635204607931,45.74077696291144,2021-07-29,0.9137254901960784,2021-07-19,10,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,550288.2756978411,5065763.20573849,EPSG:32610,NA5120_E1242N0877,10,NEON_S2__0256
20210704T190921_20210704T191755_T10TER,-122.27436456098548,45.74077696291144,2021-07-04,0.9137254901960784,2021-07-19,-15,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555109.9519185104,5067471.105404847,EPSG:32610,NA5120_E1243N0877,15,NEON_S2__0257
20210706T185919_20210706T190638_T10TER,-122.27436456098548,45.74077696291144,2021-07-06,0.9137254901960784,2021-07-19,-13,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555109.9519185104,5067471.105404847,EPSG:32610,NA5120_E1243N0877,13,NEON_S2__0258
20210709T190919_20210709T191400_T10TER,-122.27436456098548,45.74077696291144,2021-07-09,0.9098039215686274,2021-07-19,-10,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555109.9519185104,5067471.105404847,EPSG:32610,NA5120_E1243N0877,10,NEON_S2__0259
20210711T185921_20210711T190628_T10TER,-122.27436456098548,45.74077696291144,2021-07-11,0.9137254901960784,2021-07-19,-8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555109.9519185104,5067471.105404847,EPSG:32610,NA5120_E1243N0877,8,NEON_S2__0260
20210714T190921_20210714T192125_T10TER,-122.27436456098548,45.74077696291144,2021-07-14,0.9058823529411764,2021-07-19,-5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555109.9519185104,5067471.105404847,EPSG:32610,NA5120_E1243N0877,5,NEON_S2__0261
20210719T190919_20210719T191700_T10TER,-122.27436456098548,45.74077696291144,2021-07-19,0.9137254901960784,2021-07-19,0,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555109.9519185104,5067471.105404847,EPSG:32610,NA5120_E1243N0877,0,NEON_S2__0262
20210724T190921_20210724T191630_T10TER,-122.27436456098548,45.74077696291144,2021-07-24,0.9176470588235294,2021-07-19,5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555109.9519185104,5067471.105404847,EPSG:32610,NA5120_E1243N0877,5,NEON_S2__0263
20210726T185919_20210726T190558_T10TER,-122.27436456098548,45.74077696291144,2021-07-26,0.9215686274509804,2021-07-19,7,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555109.9519185104,5067471.105404847,EPSG:32610,NA5120_E1243N0877,7,NEON_S2__0264
20210729T190919_20210729T191657_T10TER,-122.27436456098548,45.74077696291144,2021-07-29,0.9176470588235294,2021-07-19,10,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_ABBY_4,555109.9519185104,5067471.105404847,EPSG:32610,NA5120_E1243N0877,10,NEON_S2__0265
20210701T213529_20210701T213530_T06WVT,-147.61691670433814,65.15013631771147,2021-07-01,0.9137254901960784,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,471434.1995414693,7224256.53787991,EPSG:32606,NA5120_E1194N1400,12,NEON_S2__0266
20210701T213529_20210701T213530_T06WVT,-147.43294173415046,65.15013631771147,2021-07-01,0.9176470588235294,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,478667.90678962873,7224019.414693162,EPSG:32606,NA5120_E1195N1399,12,NEON_S2__0267
20210719T214531_20210719T214533_T06WVT,-147.43294173415046,65.15013631771147,2021-07-19,0.9215686274509804,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,478667.90678962873,7224019.414693162,EPSG:32606,NA5120_E1195N1399,6,NEON_S2__0268
20210701T213529_20210701T213530_T06WVT,-147.52492921924429,65.15013631771147,2021-07-01,0.9215686274509804,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,475154.775890875,7227611.056272239,EPSG:32606,NA5120_E1195N1400,12,NEON_S2__0269
20210719T214531_20210719T214533_T06WVT,-147.52492921924429,65.15013631771147,2021-07-19,0.9098039215686274,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,475154.775890875,7227611.056272239,EPSG:32606,NA5120_E1195N1400,6,NEON_S2__0270
20210701T213529_20210701T213530_T06WVT,-147.61691670433814,65.1961300602584,2021-07-01,0.9215686274509804,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,471641.0075098013,7231202.09992658,EPSG:32606,NA5120_E1195N1401,12,NEON_S2__0271
20210719T214531_20210719T214533_T06WVT,-147.61691670433814,65.1961300602584,2021-07-19,0.9176470588235294,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,471641.0075098013,7231202.09992658,EPSG:32606,NA5120_E1195N1401,6,NEON_S2__0272
20210701T213529_20210701T213530_T06WVT,-147.43294173415046,65.1961300602584,2021-07-01,0.9137254901960784,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,478874.709089022,7230966.259468111,EPSG:32606,NA5120_E1196N1400,12,NEON_S2__0273
20210719T214531_20210719T214533_T06WVT,-147.43294173415046,65.1961300602584,2021-07-19,0.9137254901960784,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,478874.709089022,7230966.259468111,EPSG:32606,NA5120_E1196N1400,6,NEON_S2__0274
20210701T213529_20210701T213530_T06WVT,-147.52492921924429,65.24212380280531,2021-07-01,0.9176470588235294,2021-07-13,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,475360.314703607,7234557.29767973,EPSG:32606,NA5120_E1196N1401,12,NEON_S2__0275
20210719T214531_20210719T214533_T06WVT,-147.52492921924429,65.24212380280531,2021-07-19,0.9137254901960784,2021-07-13,6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_BONA_4,475360.314703607,7234557.29767973,EPSG:32606,NA5120_E1196N1401,6,NEON_S2__0276
20210613T170849_20210613T171949_T14SPB,-97.66771229838356,33.368460217790094,2021-06-13,0.9058823529411764,2021-06-19,-6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,625944.0521368855,3693233.480103688,EPSG:32614,NA5120_E1611N0546,6,NEON_S2__0277
20210613T170849_20210613T171949_T14SPC,-97.66771229838356,33.368460217790094,2021-06-13,0.9058823529411764,2021-06-19,-6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,625944.0521368855,3693233.480103688,EPSG:32614,NA5120_E1611N0546,6,NEON_S2__0278
20210613T170849_20210613T171949_T14SPB,-97.57572481328972,33.368460217790094,2021-06-13,0.9058823529411764,2021-06-19,-6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,630973.1039415916,3693307.8351263576,EPSG:32614,NA5120_E1612N0546,6,NEON_S2__0279
20210613T170849_20210613T171949_T14SPC,-97.57572481328972,33.368460217790094,2021-06-13,0.9098039215686274,2021-06-19,-6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CLBJ_5,630973.1039415916,3693307.8351263576,EPSG:32614,NA5120_E1612N0546,6,NEON_S2__0280
20210513T173859_20210513T175230_T13TEF,-104.75074865060915,40.81944651039105,2021-05-13,0.9019607843137256,2021-05-25,-12,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CPER_8,522901.7805693787,4518221.870780458,EPSG:32613,NA5120_E1494N0713,12,NEON_S2__0281
20210528T173901_20210528T174555_T13TEF,-104.75074865060915,40.81944651039105,2021-05-28,0.9019607843137256,2021-05-25,3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CPER_8,522901.7805693787,4518221.870780458,EPSG:32613,NA5120_E1494N0713,3,NEON_S2__0282
20210605T174909_20210605T175121_T13TEF,-104.75074865060915,40.81944651039105,2021-06-05,0.9019607843137256,2021-05-25,11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CPER_8,522901.7805693787,4518221.870780458,EPSG:32613,NA5120_E1494N0713,11,NEON_S2__0283
20210607T173901_20210607T174555_T13TEF,-104.75074865060915,40.81944651039105,2021-06-07,0.9019607843137256,2021-05-25,13,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CPER_8,522901.7805693787,4518221.870780458,EPSG:32613,NA5120_E1494N0713,13,NEON_S2__0284
20210528T173901_20210528T174555_T13TEF,-104.75074865060915,40.86544025293797,2021-05-28,0.9019607843137256,2021-05-25,3,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CPER_8,522432.5788144496,4523310.436971391,EPSG:32613,NA5120_E1494N0714,3,NEON_S2__0285
20210605T174909_20210605T175121_T13TEF,-104.75074865060915,40.86544025293797,2021-06-05,0.9058823529411764,2021-05-25,11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CPER_8,522432.5788144496,4523310.436971391,EPSG:32613,NA5120_E1494N0714,11,NEON_S2__0286
20210607T173901_20210607T174555_T13TEF,-104.75074865060915,40.86544025293797,2021-06-07,0.9019607843137256,2021-05-25,13,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_CPER_8,522432.5788144496,4523310.436971391,EPSG:32613,NA5120_E1494N0714,13,NEON_S2__0287
20210701T213529_20210701T213530_T05VPL,-149.2266976934803,63.862311526397725,2021-07-01,0.9176470588235294,2021-07-12,-11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,390685.1177581016,7084654.227494199,EPSG:32606,NA5120_E1163N1390,11,NEON_S2__0288
20210701T213529_20210701T213530_T06VUR,-149.2266976934803,63.862311526397725,2021-07-01,0.9176470588235294,2021-07-12,-11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,390685.1177581016,7084654.227494199,EPSG:32606,NA5120_E1163N1390,11,NEON_S2__0289
20210704T214529_20210704T214647_T05VPL,-149.2266976934803,63.862311526397725,2021-07-04,0.9019607843137256,2021-07-12,-8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,390685.1177581016,7084654.227494199,EPSG:32606,NA5120_E1163N1390,8,NEON_S2__0290
20210704T214529_20210704T214647_T06VUR,-149.2266976934803,63.862311526397725,2021-07-04,0.9098039215686274,2021-07-12,-8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,390685.1177581016,7084654.227494199,EPSG:32606,NA5120_E1163N1390,8,NEON_S2__0291
20210701T213529_20210701T213530_T05VPL,-149.13471020838648,63.908305268944645,2021-07-01,0.9176470588235294,2021-07-12,-11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,394431.5017316815,7087988.381597155,EPSG:32606,NA5120_E1164N1390,11,NEON_S2__0292
20210701T213529_20210701T213530_T06VUR,-149.13471020838648,63.908305268944645,2021-07-01,0.9176470588235294,2021-07-12,-11,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,394431.5017316815,7087988.381597155,EPSG:32606,NA5120_E1164N1390,11,NEON_S2__0293
20210704T214529_20210704T214647_T06VUR,-149.13471020838648,63.908305268944645,2021-07-04,0.9019607843137256,2021-07-12,-8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_HEAL_4,394431.5017316815,7087988.381597155,EPSG:32606,NA5120_E1164N1390,8,NEON_S2__0294
20210906T161829_20210906T163128_T16RGV,-84.5594956725115,31.29874180317872,2021-09-06,0.9098039215686274,2021-09-05,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JERC_6,733993.9035933707,3465403.795823336,EPSG:32616,NA5120_E1859N0521,1,NEON_S2__0295
20210913T160819_20210913T161650_T16RGV,-84.5594956725115,31.29874180317872,2021-09-13,0.9058823529411764,2021-09-05,8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JERC_6,733993.9035933707,3465403.795823336,EPSG:32616,NA5120_E1859N0521,8,NEON_S2__0296
20210913T160819_20210913T161650_T16RGV,-84.51350192996458,31.20675431808488,2021-09-13,0.9098039215686274,2021-09-05,8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JERC_6,737750.243509446,3454586.3951119063,EPSG:32616,NA5120_E1860N0519,8,NEON_S2__0297
20210913T160819_20210913T161650_T16RGV,-84.51350192996458,31.2527480606318,2021-09-13,0.9019607843137256,2021-09-05,8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JERC_6,738357.0810065159,3459638.8151043216,EPSG:32616,NA5120_E1860N0520,8,NEON_S2__0298
20210906T161829_20210906T163128_T16RGV,-84.46750818741766,31.29874180317872,2021-09-06,0.9098039215686274,2021-09-05,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JERC_6,738964.2988275888,3464691.205381583,EPSG:32616,NA5120_E1860N0521,1,NEON_S2__0299
20210913T160819_20210913T161650_T16RGV,-84.46750818741766,31.29874180317872,2021-09-13,0.9098039215686274,2021-09-05,8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JERC_6,738964.2988275888,3464691.205381583,EPSG:32616,NA5120_E1860N0521,8,NEON_S2__0300
20210906T161829_20210906T163128_T16RGV,-84.46750818741766,31.20675431808488,2021-09-06,0.9098039215686274,2021-09-05,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JERC_6,742719.7264175967,3453873.1973528373,EPSG:32616,NA5120_E1861N0519,1,NEON_S2__0301
20210913T160819_20210913T161650_T16RGV,-84.46750818741766,31.20675431808488,2021-09-13,0.9098039215686274,2021-09-05,8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JERC_6,742719.7264175967,3453873.1973528373,EPSG:32616,NA5120_E1861N0519,8,NEON_S2__0302
20210913T160819_20210913T161650_T16RGV,-84.46750818741766,31.2527480606318,2021-09-13,0.9058823529411764,2021-09-05,8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JERC_6,743327.0286486651,3458925.4443611503,EPSG:32616,NA5120_E1861N0520,8,NEON_S2__0303
20210906T161829_20210906T163128_T16RGV,-84.42151444487074,31.29874180317872,2021-09-06,0.9176470588235294,2021-09-05,1,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JERC_6,743934.7102556005,3463977.6621068376,EPSG:32616,NA5120_E1861N0521,1,NEON_S2__0304
20210913T160819_20210913T161650_T16RGV,-84.42151444487074,31.20675431808488,2021-09-13,0.9058823529411764,2021-09-05,8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JERC_6,747689.2270452842,3453159.0420432617,EPSG:32616,NA5120_E1862N0519,8,NEON_S2__0305
20210913T160819_20210913T161650_T16RGV,-84.37552070232383,31.2527480606318,2021-09-13,0.9019607843137256,2021-09-05,8,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_JERC_6,748296.9946489134,3458211.1179749803,EPSG:32616,NA5120_E1862N0520,8,NEON_S2__0306
20210616T171859_20210616T172546_T14SME,-99.09351831733808,35.34619114730764,2021-06-16,0.9058823529411764,2021-06-22,-6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_OAES_5,491445.950642996,3911015.693259932,EPSG:32614,NA5120_E1585N0589,6,NEON_S2__0307
20210616T171859_20210616T172546_T14SME,-99.09351831733808,35.392184889854555,2021-06-16,0.9058823529411764,2021-06-22,-6,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_OAES_5,491357.0940160986,3916132.4304857138,EPSG:32614,NA5120_E1585N0590,6,NEON_S2__0308
20210905T155901_20210905T160747_T17RLN,-82.02983983243092,29.688960814036538,2021-09-05,0.9098039215686274,2021-08-31,5,projects/neon-prod-earthengine/assets/HSI_REFL/001/2021_OSBS_6,400411.7693653469,3285192.7822099244,EPSG:32617,NA5120_E1912N0495,5,NEON_S2__0309
