tile_id,utm,lon,lat,utm_x,utm_y,e7g_x,e7g_y,mgrs_tiles,ntiles,neon_id,neon_date
NA5120_E1440N0539,EPSG:32613,-106.81143138805477,32.57908601469409,329972.72952402325,3606073.497210891,7375360.0,2762240.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_JORN_5,2022-09-04
NA5120_E1440N0540,EPSG:32613,-106.81704796350522,32.624861187129696,329532.2171811937,3611157.8857770227,7375360.0,2767360.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_JORN_5,2022-09-04
NA5120_E1440N0541,EPSG:32613,-106.82267425718628,32.67063541269458,329091.43711336795,3616242.259540613,7375360.0,2772480.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_JORN_5,2022-09-04
NA5120_E1440N0542,EPSG:32613,-106.8283102911683,32.71640868968151,328650.3895804804,3621326.618542979,7375360.0,2777600.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_JORN_5,2022-09-04
NA5120_E1440N0543,EPSG:32613,-106.83395608759248,32.7621810163795,328209.0748426724,3626410.962825534,7375360.0,2782720.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_JORN_5,2022-09-04
NA5120_E1441N0538,EPSG:32613,-106.75268315187775,32.538665584678135,335413.9827979796,3601499.516877983,7380480.0,2757120.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_JORN_5,2022-09-04
NA5120_E1441N0539,EPSG:32613,-106.75825887047196,32.58444612152336,334974.18495942245,3606584.04137947,7380480.0,2762240.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_JORN_5,2022-09-04
NA5120_E1441N0540,EPSG:32613,-106.76384423300026,32.630225719953074,334534.1181287721,3611668.5507001188,7380480.0,2767360.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_JORN_5,2022-09-04
NA5120_E1441N0541,EPSG:32613,-106.76943926134982,32.67600437827989,334093.7825656916,3616753.04488079,7380480.0,2772480.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_JORN_5,2022-09-04
NA5120_E1441N0542,EPSG:32613,-106.77504397747806,32.72178209481272,333653.1785300558,3621837.5239624386,7380480.0,2777600.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_JORN_5,2022-09-04
NA5120_E1441N0543,EPSG:32613,-106.78065840341293,32.76755886785682,333212.30628192227,3626921.9879861227,7380480.0,2782720.0,13SCS,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_JORN_5,2022-09-04
NA5120_E1628N0669,EPSG:32614,-96.66165528695258,39.042914080548684,702370.7239359103,4324140.843799426,8337920.0,3427840.0,14SPJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1628N0670,EPSG:32614,-96.66105880041364,39.08902990149324,702290.5971667852,4329260.63820577,8337920.0,3432960.0,14SPJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1628N0671,EPSG:32614,-96.66046117444371,39.135145350710964,702210.3711502634,4334380.428980325,8337920.0,3438080.0,14SPJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1628N0672,EPSG:32614,-96.65986240603088,39.181260428066885,702130.0459405812,4339500.216120351,8337920.0,3443200.0,14SPJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1628N0673,EPSG:32614,-96.65926249215217,39.2273751334269,702049.6215920495,4344619.999623112,8337920.0,3448320.0,14SPJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1629N0669,EPSG:32614,-96.60301999205053,39.04239624704775,707447.4075884497,4324215.549624985,8343040.0,3427840.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1629N0670,EPSG:32614,-96.60238179643045,39.08851158715089,707367.584365901,4329335.463781447,8343040.0,3432960.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1629N0671,EPSG:32614,-96.60174238172824,39.13462655467564,707287.6608057002,4334455.374249515,8343040.0,3438080.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1629N0672,EPSG:32614,-96.60110174472149,39.180741149484675,707207.6369620041,4339575.281026309,8343040.0,3443200.0,14SPJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1629N0673,EPSG:32614,-96.600459882176,39.226855371441616,707127.5128890233,4344695.1841089595,8343040.0,3448320.0,14SPJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1630N0669,EPSG:32614,-96.54438566366072,39.04184342239197,712524.2319710199,4324289.646962165,8348160.0,3427840.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1630N0670,EPSG:32614,-96.54370576172083,39.08795824917263,712444.7122405297,4329409.683011861,8348160.0,3432960.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1630N0671,EPSG:32614,-96.54302456105758,39.13407270246588,712365.0910819,4334529.715316997,8348160.0,3438080.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1630N0672,EPSG:32614,-96.54234205823816,39.18018678213188,712285.3685491917,4339649.7438745415,8348160.0,3443200.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1630N0673,EPSG:32614,-96.54165824981725,39.22630048803172,712205.5446965288,4344769.768681481,8348160.0,3448320.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1631N0669,EPSG:32614,-96.48575236492141,39.04125560775592,717601.2002449301,4324363.135858655,8353280.0,3427840.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1631N0670,EPSG:32614,-96.48503075960333,39.08736988873625,717521.9839529885,4329483.295945064,8353280.0,3432960.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1631N0671,EPSG:32614,-96.48430777593131,39.133483795262606,717442.6651421678,4334603.452231164,8353280.0,3438080.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1631N0672,EPSG:32614,-96.48358341026214,39.17959732719254,717363.2438664483,4339723.604713786,8353280.0,3443200.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E1631N0673,EPSG:32614,-96.48285765893935,39.225710484384486,717283.7201798604,4344843.75338977,8353280.0,3448320.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_KONZ_7,2022-06-13
NA5120_E2268N0333,EPSG:32619,-67.13117920832427,18.086381477279765,697770.217764462,2000744.0579541456,11614720.0,1707520.0,19QFA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2268N0334,EPSG:32619,-67.11844558540196,18.12889796060651,699070.1118723254,2005463.7305222393,11614720.0,1712640.0,19QFA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2269N0331,EPSG:32619,-67.1132387730513,17.985388359934184,699783.3542338955,1989584.928549383,11619840.0,1697280.0,19QFV,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2269N0332,EPSG:32619,-67.10052869922555,18.027903808653946,701081.3409415017,1994304.521271532,11619840.0,1702400.0,19QFA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2269N0333,EPSG:32619,-67.08780045477182,18.070414710552896,702380.5068630613,1999023.7979509742,11619840.0,1707520.0,19QFA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2269N0334,EPSG:32619,-67.07505401354989,18.112921057345613,703680.8513873605,2003742.7587203076,11619840.0,1712640.0,19QFA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2270N0332,EPSG:32619,-67.05717465332808,18.011926702868042,705690.849634042,1992583.7035035125,11624960.0,1702400.0,19QFV,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2270N0333,EPSG:32619,-67.04443362796798,18.054427469326427,706990.4676127895,1997302.2689434916,11624960.0,1707520.0,19QGA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2270N0334,EPSG:32619,-67.03167439307369,18.096923670629163,708291.2636014757,2002020.5191585515,11624960.0,1712640.0,19QGA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2271N0332,EPSG:32619,-67.01383251454152,17.995929146928823,710300.0307180057,1990861.6137967515,11630080.0,1702400.0,19QGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2271N0333,EPSG:32619,-67.00107873285582,18.038419769013327,711600.1018012332,1995579.4692401614,11630080.0,1707520.0,19QGA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2271N0334,EPSG:32619,-66.98830672891773,18.080905815892432,712901.3503031502,2000297.010143546,11630080.0,1712640.0,19QGA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2271N0335,EPSG:32619,-66.97551647653502,18.123387279233647,714203.7756140919,2005014.23664278,11630080.0,1717760.0,19QGA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2272N0332,EPSG:32619,-66.9705022877643,17.979911156234362,714908.8859779008,1989138.2504589525,11635200.0,1702400.0,19QGV,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2272N0333,EPSG:32619,-66.95773577433499,18.02239162503393,716209.4112137998,1993855.3971467991,11635200.0,1707520.0,19QGA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2272N0334,EPSG:32619,-66.94495102598279,18.064867508578182,717511.1132786758,1998572.2299792364,11635200.0,1712640.0,19QGA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E2272N0335,EPSG:32619,-66.93214801651953,18.10733879851939,718813.9915638125,2003288.7490931924,11635200.0,1717760.0,19QGA,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LAJA_2,2022-11-02
NA5120_E1732N0826,EPSG:32616,-89.68187073007199,45.997266759059364,292328.86526035133,5097241.104695272,8870400.0,4231680.0,15TYM,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_LIRO_3,2022-06-17
NA5120_E1631N0667,EPSG:32614,-96.48719145500232,38.94902592300753,717759.3250565998,4314122.804297642,8353280.0,3417600.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MCDI_3,2022-06-14
NA5120_E1632N0667,EPSG:32614,-96.42864241153485,38.94840427312909,722835.8303389972,4314195.432272879,8358400.0,3417600.0,14SQJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MCDI_3,2022-06-14
NA5120_E1235N0845,EPSG:32610,-122.13423299517589,44.26202548406616,569105.9636116428,4901340.521952516,6325760.0,4328960.0,10TEQ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MCRA_3,2022-07-14
NA5120_E1907N0664,EPSG:32617,-80.61400278444268,37.33945114790691,534191.3060175967,4132599.727179688,9766400.0,3402240.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MLBS_5,2022-09-21
NA5120_E1907N0665,EPSG:32617,-80.60258452453157,37.384243853388234,535181.8127195596,4137573.257709682,9766400.0,3407360.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MLBS_5,2022-09-21
NA5120_E1907N0666,EPSG:32617,-80.5911456449312,37.42903395429104,536172.9211485102,4142546.6707079466,9766400.0,3412480.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MLBS_5,2022-09-21
NA5120_E1908N0664,EPSG:32617,-80.55809997991307,37.329513187682664,539148.3106695645,4131518.905582826,9771520.0,3402240.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MLBS_5,2022-09-21
NA5120_E1908N0665,EPSG:32617,-80.54664734986183,37.37429719715191,540139.0632271835,4136492.085378991,9771520.0,3407360.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MLBS_5,2022-09-21
NA5120_E1908N0666,EPSG:32617,-80.53517404524938,37.419078588048684,541130.4166826316,4141465.1483827857,9771520.0,3412480.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MLBS_5,2022-09-21
NA5120_E1909N0664,EPSG:32617,-80.50221342066143,37.31954335169403,544105.2080663452,4130437.4679048224,9776640.0,3402240.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MLBS_5,2022-09-21
NA5120_E1909N0665,EPSG:32617,-80.49072646356413,37.36431864044983,545096.2074551338,4135410.2987861945,9776640.0,3407360.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MLBS_5,2022-09-21
NA5120_E1909N0666,EPSG:32617,-80.47921877717346,37.40909129660811,546087.8069134478,4140383.013614577,9776640.0,3412480.0,17SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MLBS_5,2022-09-21
NA5120_E1408N0667,EPSG:32612,-109.45625721479657,38.22057446701423,635133.3969744546,4231415.140882068,7211520.0,3417600.0,12SXH,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MOAB_6,2022-04-30
NA5120_E1409N0666,EPSG:32612,-109.39073734505004,38.18218202101729,640943.1274353841,4227252.539742781,7216640.0,3412480.0,12SXH,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MOAB_6,2022-04-30
NA5120_E1409N0667,EPSG:32612,-109.3989823604593,38.22763891865941,640133.7672718331,4232284.211199537,7216640.0,3417600.0,12SXH,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MOAB_6,2022-04-30
NA5120_E1409N0668,EPSG:32612,-109.40724268676804,38.273094304844975,639323.8820087991,4237315.782717804,7216640.0,3422720.0,12SXH,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MOAB_6,2022-04-30
NA5120_E1410N0666,EPSG:32612,-109.33348830701094,38.1892067024186,645943.447406101,4228120.6794711435,7221760.0,3412480.0,12SXH,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MOAB_6,2022-04-30
NA5120_E1410N0667,EPSG:32612,-109.34169538657214,38.23466993246676,645134.3250503734,4233152.705383984,7221760.0,3417600.0,12SXH,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MOAB_6,2022-04-30
NA5120_E1410N0668,EPSG:32612,-109.34991771041769,38.28013166175669,644324.6766583391,4238184.630736177,7221760.0,3422720.0,12SXH,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_MOAB_6,2022-04-30
NA5120_E1585N0588,EPSG:32614,-99.09310495641027,35.29623298904202,491534.7501461447,3905898.9551128834,8117760.0,3013120.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_OAES_6,2022-05-09
NA5120_E1585N0589,EPSG:32614,-99.09413506984633,35.342369622175006,491445.95064299594,3911015.693259932,8117760.0,3018240.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_OAES_6,2022-05-09
NA5120_E1585N0590,EPSG:32614,-99.09516704491071,35.38850588309924,491357.0940160986,3916132.4304857138,8117760.0,3023360.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_OAES_6,2022-05-09
NA5120_E1585N0591,EPSG:32614,-99.09620088614314,35.43464177157071,491268.18032031157,3921249.1667916733,8117760.0,3028480.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_OAES_6,2022-05-09
NA5120_E1586N0588,EPSG:32614,-99.03761608189483,35.29715064050322,496579.925383827,3905997.3987511843,8122880.0,3013120.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_OAES_6,2022-05-09
NA5120_E1586N0589,EPSG:32614,-99.03861034280473,35.34328807171604,496491.5201146442,3911114.1705841483,8122880.0,3018240.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_OAES_6,2022-05-09
NA5120_E1586N0590,EPSG:32614,-99.03960640060473,35.38942513202884,496403.05664763093,3916230.941426726,8122880.0,3023360.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_OAES_6,2022-05-09
NA5120_E1586N0591,EPSG:32614,-99.04060425967685,35.43556182120101,496314.5350375184,3921347.711280292,8122880.0,3028480.0,14SME,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_OAES_6,2022-05-09
NA5120_E1363N0717,EPSG:32612,-112.54210104686175,40.122369430865284,368599.26797180466,4442478.860147146,6981120.0,3673600.0,12TUK,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_ONAQ_4,2022-05-05
NA5120_E1363N0718,EPSG:32612,-112.55304469862708,40.167394336227915,367754.0932949473,4447492.858887847,6981120.0,3678720.0,12TUK,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_ONAQ_4,2022-05-05
NA5120_E1363N0719,EPSG:32612,-112.56400911505183,40.212416942472494,366908.46075913624,4452506.793406715,6981120.0,3683840.0,12TUK,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_ONAQ_4,2022-05-05
NA5120_E1363N0720,EPSG:32612,-112.57499435011421,40.25743724425615,366062.37086153554,4457520.663849234,6981120.0,3688960.0,12TUK,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_ONAQ_4,2022-05-05
NA5120_E1364N0717,EPSG:32612,-112.48352975546098,40.13131983237751,373606.8406027179,4443387.404129996,6986240.0,3673600.0,12TUK,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_ONAQ_4,2022-05-05
NA5120_E1364N0718,EPSG:32612,-112.49443384865451,40.176353022362754,372761.8953783614,4448401.6358215995,6986240.0,3678720.0,12TUK,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_ONAQ_4,2022-05-05
NA5120_E1364N0719,EPSG:32612,-112.50535863841732,40.22138392753659,371916.4914044456,4453415.802635495,6986240.0,3683840.0,12TUK,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_ONAQ_4,2022-05-05
NA5120_E1365N0717,EPSG:32612,-112.4249419796762,40.14023610546681,378614.42703723046,4444295.420491357,6991360.0,3673600.0,12TUK,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_ONAQ_4,2022-05-05
NA5120_E1365N0718,EPSG:32612,-112.43580646813669,40.185277551364045,377769.71040171734,4449309.8870541155,6991360.0,3678720.0,12TUK,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_ONAQ_4,2022-05-05
NA5120_E1365N0719,EPSG:32612,-112.44669158491557,40.23031672671518,376924.53412540664,4454324.288083426,6991360.0,3683840.0,12TUK,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_ONAQ_4,2022-05-05
NA5120_E1607N0545,EPSG:32614,-97.86215174853326,33.32422541934689,605905.3526669154,3687809.3098898223,8230400.0,2792960.0,14SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_PRIN_5,2022-05-06
NA5120_E1607N0546,EPSG:32614,-97.86237468738653,33.37038810452518,605828.7294502498,3692927.37146402,8230400.0,2798080.0,14SNB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_PRIN_5,2022-05-06
NA5120_E1607N0547,EPSG:32614,-97.86259801897853,33.41655044493872,605752.0232672499,3698045.4307624376,8230400.0,2803200.0,14SNC,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_PRIN_5,2022-05-06
NA5120_E1608N0545,EPSG:32614,-97.80812840585403,33.3244200190851,610933.6179357314,3687887.058349237,8235520.0,2792960.0,14SPB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_PRIN_5,2022-05-06
NA5120_E1608N0546,EPSG:32614,-97.80831808927049,33.3705828681934,610857.4334480397,3693005.2020159997,8235520.0,2798080.0,14SPB,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_PRIN_5,2022-05-06
NA5120_E1608N0547,EPSG:32614,-97.8085081068435,33.416745372795674,610781.1649229173,3698123.34335536,8235520.0,2803200.0,14SPC,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_PRIN_5,2022-05-06
NA5120_E1378N0729,EPSG:32612,-111.78728466517254,40.794648180531595,433582.77227832243,4516259.609464285,7057920.0,3735040.0,12TVL,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_REDB_4,2022-05-06
NA5120_E1378N0730,EPSG:32612,-111.79787032112286,40.83976893134501,432735.32668225036,4521276.424935885,7057920.0,3740160.0,12TVL,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_REDB_4,2022-05-06
NA5120_E1479N0700,EPSG:32613,-105.55076434866844,40.150188072383315,453089.9579646374,4444572.2233230155,7575040.0,3586560.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1479N0701,EPSG:32613,-105.5566506464144,40.19598707313661,452620.46473677276,4449658.78175934,7575040.0,3591680.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1479N0702,EPSG:32613,-105.56254831375622,40.24178514679631,452150.70829597436,4454745.318330535,7575040.0,3596800.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1479N0703,EPSG:32613,-105.56845738114085,40.287582291721286,451680.6889321895,4459831.833080781,7575040.0,3601920.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1479N0704,EPSG:32613,-105.57437787912694,40.333378506265724,451210.4069355553,4464918.326054372,7575040.0,3607040.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1480N0700,EPSG:32613,-105.4914045261092,40.15499181172191,458148.7607800604,4445075.759657461,7580160.0,3586560.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1480N0701,EPSG:32613,-105.49724830426538,40.20079533590039,457679.53039137577,4450162.460996473,7580160.0,3591680.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1480N0702,EPSG:32613,-105.50310337193041,40.24659794107776,457210.03576152516,4455249.140094046,7580160.0,3596800.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1480N0703,EPSG:32613,-105.50896975934498,40.2923996256351,456740.2771804781,4460335.796994023,7580160.0,3601920.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1481N0700,EPSG:32613,-105.43203570884833,40.15976022789956,463207.59066557715,4445578.74824638,7585280.0,3586560.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1481N0701,EPSG:32613,-105.43783694151576,40.20556824308114,462738.62262700207,4450665.594565984,7585280.0,3591680.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1481N0702,EPSG:32613,-105.44364938351096,40.25137534729848,462269.38931863743,4455752.418268138,7585280.0,3596800.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1481N0703,EPSG:32613,-105.44947306486803,40.29718153895475,461799.8910304653,4460839.219396352,7585280.0,3601920.0,13TDE,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_RMNP_4,2022-07-25
NA5120_E1940N0707,EPSG:32617,-78.21839034858725,38.90509625608986,741206.1028495326,4309923.879846029,9935360.0,3622400.0,17SQD,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SCBI_5,2022-05-30
NA5120_E1941N0706,EPSG:32617,-78.17513508237228,38.84934764879214,745149.2524405371,4303851.282629781,9940480.0,3617280.0,17SQD,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SCBI_5,2022-05-30
NA5120_E1941N0707,EPSG:32617,-78.16158401965873,38.89369467958313,746172.2917367897,4308810.198947337,9940480.0,3622400.0,17SQD,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SCBI_5,2022-05-30
NA5120_E1942N0706,EPSG:32617,-78.11838346803192,38.837923989694076,750115.2235377964,4302737.277247835,9945600.0,3617280.0,17SQD,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SCBI_5,2022-05-30
NA5120_E1942N0707,EPSG:32617,-78.10479737205104,38.88226085013305,751138.5089029772,4307695.9358855495,9945600.0,3622400.0,17SQD,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SCBI_5,2022-05-30
NA5120_E1942N0708,EPSG:32617,-78.09118642536652,38.9265942799276,752162.3436764276,4312654.511591843,9945600.0,3627520.0,17SQD,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SCBI_5,2022-05-30
NA5120_E1967N0713,EPSG:32618,-76.604427354505,38.85036714283653,360773.7575502021,4301394.857520564,10073600.0,3653120.0,18SUJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29
NA5120_E1967N0714,EPSG:32618,-76.58979840081254,38.89441484549036,362128.4205379884,4306260.971004153,10073600.0,3658240.0,18SUJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29
NA5120_E1967N0715,EPSG:32618,-76.57514286137894,38.9384586310417,363483.8913353175,4311126.832876539,10073600.0,3663360.0,18SUJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29
NA5120_E1968N0713,EPSG:32618,-76.54796366200641,38.83803766420568,365650.5366652569,4299941.992729073,10078720.0,3653120.0,18SUJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29
NA5120_E1968N0714,EPSG:32618,-76.53330071961338,38.88207446266876,367005.29138756974,4304807.5963218,10078720.0,3658240.0,18SUJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29
NA5120_E1968N0715,EPSG:32618,-76.51861114167377,38.926107326548376,368360.8532672991,4309672.94928626,10078720.0,3663360.0,18SUJ,1,projects/neon-prod-earthengine/assets/HSI_REFL/002/2022_SERC_6,2022-05-29
